,new_index,service_name,api_name,zipkin_timestamp,duration,traceId,timestamp_5seconds
158,6890,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,47.37000,1a7c3c6b52535159,2023-07-03 18:49:20
159,0,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,11.475000,f561c4c5dc0810c6,2023-07-03 18:49:20
160,6867,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,15.329000,1a9ac7bd71d079c3,2023-07-03 18:49:20
161,39,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,17.239000,9747a0c892c42c96,2023-07-03 18:49:20
162,44,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,51.909000,7a3d33db1f5252c4,2023-07-03 18:49:20
163,38,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,19.173000,1ea87a05c4e5b8c5,2023-07-03 18:49:20
164,20,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,10.158000,1efda5c0ec92697e,2023-07-03 18:49:20
165,40,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,7.224000,94cfa3f5d7c958fc,2023-07-03 18:49:20
166,17,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,8.763000,1e1d9e3cf2f871a1,2023-07-03 18:49:20
167,16,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,44.124000,018eef212394b259,2023-07-03 18:49:20
168,15,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,57.425000,082eaa113e0b38b7,2023-07-03 18:49:20
169,14,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,25.189000,fadd990994e302cc,2023-07-03 18:49:20
170,13,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,34.306000,70d12bf816fcd576,2023-07-03 18:49:20
171,12,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,28.526000,7933a8f0c39bba51,2023-07-03 18:49:20
172,18,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,53.202000,fe0ce6e6cfc3fafb,2023-07-03 18:49:20
173,10,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,47.797000,5b1ffef5cde88f99,2023-07-03 18:49:20
174,9,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,25.701000,496ab795171a09a1,2023-07-03 18:49:20
175,8,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,28.662000,1bac13f97a1646ec,2023-07-03 18:49:20
